Sale_ID,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Sale_Date
SALE004174,CUST4174,P005,Blender,Home Appliance,3,457.47,0.22,9/7/2023
SALE004175,CUST4175,P003,Notebook,Stationery,3,66.6,0.18,7/16/2024
SALE004176,CUST4176,P003,Notebook,Stationery,2,148.91,0.13,4/2/2024
SALE004177,CUST4177,P004,T-shirt,Apparel,3,189.31,0.19,5/15/2023
SALE004178,CUST4178,P003,Notebook,Stationery,2,327.6,0.1,1/1/2024
SALE004179,CUST4179,P003,Notebook,Stationery,1,290.35,0.01,3/9/2025
SALE004180,CUST4180,P005,Blender,Home Appliance,3,148.22,0.12,12/25/2024
SALE004181,CUST4181,P004,T-shirt,Apparel,4,123.91,0.28,10/10/2024
SALE004182,CUST4182,P001,Smartphone,Electronics,1,156.56,0.19,7/26/2023
SALE004183,CUST4183,P005,Blender,Home Appliance,4,276.14,0.03,3/16/2025
SALE004184,CUST4184,P001,Smartphone,Electronics,4,172.03,0.27,8/6/2023
SALE004185,CUST4185,P003,Notebook,Stationery,4,476.42,0.08,7/11/2023
SALE004186,CUST4186,P005,Blender,Home Appliance,1,258.74,0.07,12/22/2024
SALE004187,CUST4187,P002,Shoes,Footwear,1,76.46,0.09,3/29/2025
SALE004188,CUST4188,P005,Blender,Home Appliance,3,378.17,0.17,1/2/2025
SALE004189,CUST4189,P002,Shoes,Footwear,4,197.98,0.16,4/10/2024
SALE004190,CUST4190,P003,Notebook,Stationery,2,344.07,0.15,12/20/2024
SALE004191,CUST4191,P001,Smartphone,Electronics,3,175.82,0.22,3/21/2025
SALE004192,CUST4192,P005,Blender,Home Appliance,1,306.83,0.09,9/17/2023
SALE004193,CUST4193,P002,Shoes,Footwear,2,397.47,0.23,1/10/2024
SALE004194,CUST4194,P003,Notebook,Stationery,1,467.6,0.05,11/17/2023
SALE004195,CUST4195,P003,Notebook,Stationery,2,167.51,0.23,9/23/2024
SALE004196,CUST4196,P003,Notebook,Stationery,3,200.69,0.2,2/12/2025
SALE004197,CUST4197,P002,Shoes,Footwear,2,258.92,0.2,10/9/2023
SALE004198,CUST4198,P004,T-shirt,Apparel,3,467.23,0.14,7/4/2024
SALE004199,CUST4199,P005,Blender,Home Appliance,1,455.62,0.2,10/17/2023
SALE004200,CUST4200,P005,Blender,Home Appliance,2,90.45,0.02,12/30/2023
SALE004201,CUST4201,P003,Notebook,Stationery,4,109.37,0.26,1/7/2024
SALE004202,CUST4202,P005,Blender,Home Appliance,4,272.98,0.02,3/14/2025
SALE004203,CUST4203,P005,Blender,Home Appliance,1,97.98,0.04,12/7/2023
SALE004204,CUST4204,P005,Blender,Home Appliance,2,205.51,0.17,9/26/2023
SALE004205,CUST4205,P001,Smartphone,Electronics,4,116.77,0.22,10/28/2023
SALE004206,CUST4206,P005,Blender,Home Appliance,3,336.22,0.02,10/18/2023
SALE004207,CUST4207,P002,Shoes,Footwear,2,477.27,0.28,8/6/2024
SALE004208,CUST4208,P001,Smartphone,Electronics,2,498.53,0.29,10/28/2024
SALE004209,CUST4209,P004,T-shirt,Apparel,4,218.86,0.18,2/13/2025
SALE004210,CUST4210,P005,Blender,Home Appliance,3,319.56,0.14,11/6/2024
SALE004211,CUST4211,P004,T-shirt,Apparel,3,435.32,0.22,3/29/2024
SALE004212,CUST4212,P003,Notebook,Stationery,3,102.86,0.1,10/19/2024
SALE004213,CUST4213,P004,T-shirt,Apparel,2,360.3,0.15,11/3/2024
SALE004214,CUST4214,P005,Blender,Home Appliance,1,233.98,0.27,6/23/2023
SALE004215,CUST4215,P002,Shoes,Footwear,2,142.77,0.29,1/18/2024
SALE004216,CUST4216,P002,Shoes,Footwear,2,231.24,0.28,8/21/2023
SALE004217,CUST4217,P003,Notebook,Stationery,4,84.18,0.08,12/23/2024
SALE004218,CUST4218,P005,Blender,Home Appliance,1,362.93,0.07,9/13/2023
SALE004219,CUST4219,P004,T-shirt,Apparel,3,163.73,0.09,10/26/2023
SALE004220,CUST4220,P002,Shoes,Footwear,4,190.13,0.13,6/5/2023
SALE004221,CUST4221,P004,T-shirt,Apparel,2,104.49,0.09,6/6/2024
SALE004222,CUST4222,P004,T-shirt,Apparel,1,439.1,0.11,9/4/2024
SALE004223,CUST4223,P002,Shoes,Footwear,3,272.05,0.19,6/11/2023
SALE004224,CUST4224,P002,Shoes,Footwear,3,307.47,0.23,4/4/2024
SALE004225,CUST4225,P002,Shoes,Footwear,2,306.24,0.22,6/4/2024
SALE004226,CUST4226,P004,T-shirt,Apparel,3,234.72,0.24,10/25/2024
SALE004227,CUST4227,P005,Blender,Home Appliance,3,136.64,0.01,2/15/2025
SALE004228,CUST4228,P002,Shoes,Footwear,1,385.31,0.01,5/6/2023
SALE004229,CUST4229,P001,Smartphone,Electronics,4,107.18,0.24,8/21/2024
SALE004230,CUST4230,P002,Shoes,Footwear,1,96.74,0.16,5/28/2023
SALE004231,CUST4231,P004,T-shirt,Apparel,4,369.57,0.17,6/22/2024
SALE004232,CUST4232,P003,Notebook,Stationery,4,143.98,0.02,12/16/2024
SALE004233,CUST4233,P002,Shoes,Footwear,4,188.05,0.08,12/31/2023
SALE004234,CUST4234,P003,Notebook,Stationery,3,263.85,0.19,7/4/2023
SALE004235,CUST4235,P001,Smartphone,Electronics,1,252.21,0.26,4/4/2024
SALE004236,CUST4236,P005,Blender,Home Appliance,3,368.86,0.28,6/20/2023
SALE004237,CUST4237,P002,Shoes,Footwear,2,330.54,0.15,4/12/2024
SALE004238,CUST4238,P005,Blender,Home Appliance,1,339.98,0.16,4/13/2025
SALE004239,CUST4239,P005,Blender,Home Appliance,4,371.32,0.25,7/29/2024
SALE004240,CUST4240,P003,Notebook,Stationery,3,181.68,0.16,6/4/2023
SALE004241,CUST4241,P003,Notebook,Stationery,3,195.05,0.16,4/2/2025
SALE004242,CUST4242,P004,T-shirt,Apparel,1,247.1,0.27,7/30/2023
SALE004243,CUST4243,P005,Blender,Home Appliance,1,188.36,0.24,6/3/2023
SALE004244,CUST4244,P001,Smartphone,Electronics,4,493.22,0.27,10/4/2023
SALE004245,CUST4245,P002,Shoes,Footwear,4,416.32,0.07,4/12/2024
SALE004246,CUST4246,P002,Shoes,Footwear,2,124.09,0.16,9/20/2024
SALE004247,CUST4247,P005,Blender,Home Appliance,4,52.52,0.25,6/6/2023
SALE004248,CUST4248,P001,Smartphone,Electronics,3,69.25,0.03,1/31/2024
SALE004249,CUST4249,P001,Smartphone,Electronics,2,159.83,0.24,5/10/2024
SALE004250,CUST4250,P004,T-shirt,Apparel,2,101.43,0.05,12/6/2023
SALE004251,CUST4251,P004,T-shirt,Apparel,2,290,0.24,11/9/2024
SALE004252,CUST4252,P001,Smartphone,Electronics,1,436.1,0.18,4/23/2023
SALE004253,CUST4253,P001,Smartphone,Electronics,4,381.54,0.06,6/8/2023
SALE004254,CUST4254,P004,T-shirt,Apparel,2,147.02,0.14,10/1/2024
SALE004255,CUST4255,P002,Shoes,Footwear,1,229.68,0.2,8/8/2024
SALE004256,CUST4256,P005,Blender,Home Appliance,1,278.55,0.19,8/8/2023
SALE004257,CUST4257,P003,Notebook,Stationery,2,414.59,0.13,8/26/2024
SALE004258,CUST4258,P003,Notebook,Stationery,2,427.6,0.27,5/26/2023
SALE004259,CUST4259,P001,Smartphone,Electronics,3,459.37,0.16,7/11/2023
SALE004260,CUST4260,P002,Shoes,Footwear,2,279.16,0.15,9/16/2023
SALE004261,CUST4261,P004,T-shirt,Apparel,3,362.42,0.02,9/4/2023
SALE004262,CUST4262,P005,Blender,Home Appliance,2,100.31,0.28,8/8/2024
SALE004263,CUST4263,P003,Notebook,Stationery,2,304.38,0.05,11/8/2023
SALE004264,CUST4264,P003,Notebook,Stationery,4,161.91,0.16,1/13/2024
SALE004265,CUST4265,P004,T-shirt,Apparel,2,244.27,0.24,1/26/2025
SALE004266,CUST4266,P002,Shoes,Footwear,2,335.32,0.06,4/3/2025
SALE004267,CUST4267,P003,Notebook,Stationery,3,165.64,0.16,10/15/2023
SALE004268,CUST4268,P002,Shoes,Footwear,3,73.48,0.07,2/19/2025
SALE004269,CUST4269,P003,Notebook,Stationery,4,54.61,0.23,1/20/2025
SALE004270,CUST4270,P001,Smartphone,Electronics,2,59.97,0.17,5/5/2023
SALE004271,CUST4271,P003,Notebook,Stationery,2,53.76,0.26,4/24/2023
SALE004272,CUST4272,P002,Shoes,Footwear,3,99.66,0.27,3/29/2024
SALE004273,CUST4273,P005,Blender,Home Appliance,1,157.77,0.19,12/30/2023
SALE004274,CUST4274,P001,Smartphone,Electronics,1,149.55,0.22,1/1/2025
SALE004275,CUST4275,P001,Smartphone,Electronics,1,494.06,0.16,1/24/2024
SALE004276,CUST4276,P002,Shoes,Footwear,3,187.7,0.12,8/14/2024
SALE004277,CUST4277,P002,Shoes,Footwear,3,107.34,0.19,7/17/2023
SALE004278,CUST4278,P002,Shoes,Footwear,1,295.5,0.27,6/15/2024
SALE004279,CUST4279,P001,Smartphone,Electronics,1,436.08,0.13,5/28/2023
SALE004280,CUST4280,P005,Blender,Home Appliance,2,355.13,0.09,9/29/2024
SALE004281,CUST4281,P004,T-shirt,Apparel,3,183.24,0.12,7/12/2024
SALE004282,CUST4282,P004,T-shirt,Apparel,3,302.73,0.13,1/29/2025
SALE004283,CUST4283,P004,T-shirt,Apparel,1,371.69,0.02,6/21/2023
SALE004284,CUST4284,P005,Blender,Home Appliance,1,377.65,0.15,12/3/2023
SALE004285,CUST4285,P001,Smartphone,Electronics,4,349.94,0.15,5/27/2023
SALE004286,CUST4286,P004,T-shirt,Apparel,3,441.86,0.18,10/14/2023
SALE004287,CUST4287,P004,T-shirt,Apparel,4,441.55,0.11,12/11/2023
SALE004288,CUST4288,P004,T-shirt,Apparel,2,310.52,0.18,11/20/2024
SALE004289,CUST4289,P003,Notebook,Stationery,4,243.44,0.26,6/23/2023
SALE004290,CUST4290,P004,T-shirt,Apparel,1,338.71,0.29,3/23/2024
SALE004291,CUST4291,P004,T-shirt,Apparel,3,418.2,0.18,2/7/2024
SALE004292,CUST4292,P002,Shoes,Footwear,3,52.54,0.01,5/4/2023
SALE004293,CUST4293,P001,Smartphone,Electronics,4,496.4,0.29,1/24/2025
SALE004294,CUST4294,P001,Smartphone,Electronics,4,132.3,0.21,3/5/2025
SALE004295,CUST4295,P001,Smartphone,Electronics,2,261.61,0.1,10/31/2024
SALE004296,CUST4296,P001,Smartphone,Electronics,2,442.41,0.04,1/23/2025
SALE004297,CUST4297,P003,Notebook,Stationery,1,151.27,0.04,5/12/2023
SALE004298,CUST4298,P001,Smartphone,Electronics,1,264.56,0.05,10/10/2024
SALE004299,CUST4299,P005,Blender,Home Appliance,1,109.66,0.01,2/16/2025
SALE004300,CUST4300,P002,Shoes,Footwear,4,227.78,0.27,9/25/2023
SALE004301,CUST4301,P005,Blender,Home Appliance,4,129.71,0.16,8/24/2023
SALE004302,CUST4302,P003,Notebook,Stationery,3,213.63,0.21,5/5/2023
SALE004303,CUST4303,P002,Shoes,Footwear,1,218.06,0.25,11/17/2023
SALE004304,CUST4304,P004,T-shirt,Apparel,4,496.93,0.24,4/17/2024
SALE004305,CUST4305,P005,Blender,Home Appliance,3,497.67,0.26,3/30/2024
SALE004306,CUST4306,P002,Shoes,Footwear,1,101.65,0.29,9/25/2024
SALE004307,CUST4307,P004,T-shirt,Apparel,2,376.69,0.13,12/11/2024
SALE004308,CUST4308,P001,Smartphone,Electronics,2,73.29,0.29,5/6/2024
SALE004309,CUST4309,P001,Smartphone,Electronics,4,63.59,0.22,1/21/2024
SALE004310,CUST4310,P005,Blender,Home Appliance,3,97.4,0.02,7/28/2024
SALE004311,CUST4311,P004,T-shirt,Apparel,2,484.47,0.2,4/21/2023
SALE004312,CUST4312,P004,T-shirt,Apparel,3,473.39,0.21,8/7/2023
SALE004313,CUST4313,P004,T-shirt,Apparel,3,137.27,0.27,4/5/2024
SALE004314,CUST4314,P005,Blender,Home Appliance,2,122.75,0.11,3/25/2024
SALE004315,CUST4315,P003,Notebook,Stationery,3,158.24,0.18,6/13/2023
SALE004316,CUST4316,P002,Shoes,Footwear,2,282,0,2/7/2024
SALE004317,CUST4317,P002,Shoes,Footwear,4,306.37,0.1,11/13/2023
SALE004318,CUST4318,P003,Notebook,Stationery,1,149.72,0.02,9/20/2023
SALE004319,CUST4319,P002,Shoes,Footwear,1,390.48,0.16,1/29/2025
SALE004320,CUST4320,P002,Shoes,Footwear,4,189.3,0.25,2/24/2025
SALE004321,CUST4321,P003,Notebook,Stationery,2,464.96,0.06,2/7/2025
SALE004322,CUST4322,P002,Shoes,Footwear,2,345.53,0.16,11/9/2024
SALE004323,CUST4323,P005,Blender,Home Appliance,2,246.36,0.06,5/18/2024
SALE004324,CUST4324,P002,Shoes,Footwear,2,405.46,0.04,8/23/2024
SALE004325,CUST4325,P005,Blender,Home Appliance,4,418.06,0.15,11/23/2023
SALE004326,CUST4326,P002,Shoes,Footwear,1,180.72,0.02,1/20/2024
SALE004327,CUST4327,P002,Shoes,Footwear,3,202.87,0.18,4/1/2024
SALE004328,CUST4328,P003,Notebook,Stationery,3,471.18,0.01,5/13/2024
SALE004329,CUST4329,P002,Shoes,Footwear,1,124.13,0.03,7/23/2024
SALE004330,CUST4330,P003,Notebook,Stationery,4,68.97,0.16,7/23/2023
SALE004331,CUST4331,P004,T-shirt,Apparel,3,254.32,0.18,11/23/2024
SALE004332,CUST4332,P004,T-shirt,Apparel,1,410.54,0.01,2/18/2024
SALE004333,CUST4333,P004,T-shirt,Apparel,4,397.25,0.17,1/14/2024
SALE004334,CUST4334,P002,Shoes,Footwear,3,463.79,0.25,6/11/2024
SALE004335,CUST4335,P004,T-shirt,Apparel,2,289.94,0.22,9/19/2023
SALE004336,CUST4336,P004,T-shirt,Apparel,2,95.03,0.04,9/26/2024
SALE004337,CUST4337,P003,Notebook,Stationery,4,314.91,0.18,3/25/2025
SALE004338,CUST4338,P003,Notebook,Stationery,2,400.28,0.2,4/5/2024
SALE004339,CUST4339,P004,T-shirt,Apparel,4,92,0.01,6/13/2024
SALE004340,CUST4340,P003,Notebook,Stationery,1,127.7,0.26,9/21/2023
SALE004341,CUST4341,P001,Smartphone,Electronics,1,55.53,0.27,10/7/2023
SALE004342,CUST4342,P002,Shoes,Footwear,3,317.14,0.26,2/24/2024
SALE004343,CUST4343,P001,Smartphone,Electronics,4,449.03,0.25,12/17/2024
SALE004344,CUST4344,P005,Blender,Home Appliance,3,351.8,0.22,8/8/2024
SALE004345,CUST4345,P005,Blender,Home Appliance,3,491.92,0.19,10/23/2024
SALE004346,CUST4346,P003,Notebook,Stationery,1,78.37,0.2,1/23/2024
SALE004347,CUST4347,P002,Shoes,Footwear,3,456.35,0.24,2/18/2024
SALE004348,CUST4348,P001,Smartphone,Electronics,2,416.33,0.2,12/19/2023
SALE004349,CUST4349,P001,Smartphone,Electronics,3,191.41,0.1,2/19/2025
SALE004350,CUST4350,P003,Notebook,Stationery,4,488.09,0.11,8/7/2024
SALE004351,CUST4351,P005,Blender,Home Appliance,2,179.57,0.27,3/29/2025
SALE004352,CUST4352,P003,Notebook,Stationery,1,450.19,0.01,2/8/2025
SALE004353,CUST4353,P004,T-shirt,Apparel,4,446.34,0.21,2/25/2024
SALE004354,CUST4354,P001,Smartphone,Electronics,2,390.95,0.29,4/17/2023
SALE004355,CUST4355,P002,Shoes,Footwear,4,303.56,0.21,3/15/2025
SALE004356,CUST4356,P004,T-shirt,Apparel,2,104,0.3,8/19/2023
SALE004357,CUST4357,P002,Shoes,Footwear,4,289.39,0.21,11/23/2024
SALE004358,CUST4358,P005,Blender,Home Appliance,4,210.56,0.01,12/14/2023
SALE004359,CUST4359,P002,Shoes,Footwear,2,406.5,0.25,7/10/2024
SALE004360,CUST4360,P005,Blender,Home Appliance,1,391.16,0.09,2/22/2024
SALE004361,CUST4361,P004,T-shirt,Apparel,1,459.78,0.13,11/27/2024
SALE004362,CUST4362,P005,Blender,Home Appliance,4,56.67,0.09,3/15/2025
SALE004363,CUST4363,P004,T-shirt,Apparel,4,414.1,0.08,2/25/2025
SALE004364,CUST4364,P005,Blender,Home Appliance,1,472.31,0.13,9/8/2024
SALE004365,CUST4365,P005,Blender,Home Appliance,1,405.19,0.11,11/22/2023
SALE004366,CUST4366,P003,Notebook,Stationery,3,108.59,0.19,10/4/2024
SALE004367,CUST4367,P002,Shoes,Footwear,1,86.58,0.24,4/10/2025
SALE004368,CUST4368,P001,Smartphone,Electronics,4,59.38,0.09,4/16/2024
SALE004369,CUST4369,P003,Notebook,Stationery,2,332.94,0.06,5/13/2023
SALE004370,CUST4370,P004,T-shirt,Apparel,1,333.35,0.2,3/29/2025
SALE004371,CUST4371,P003,Notebook,Stationery,3,494.11,0.2,10/5/2024
SALE004372,CUST4372,P005,Blender,Home Appliance,3,229.12,0.27,3/12/2024
SALE004373,CUST4373,P005,Blender,Home Appliance,3,199.36,0,9/29/2024
SALE004374,CUST4374,P002,Shoes,Footwear,2,330.99,0.26,1/1/2025
SALE004375,CUST4375,P003,Notebook,Stationery,1,421.52,0.16,8/22/2024
SALE004376,CUST4376,P005,Blender,Home Appliance,1,471.55,0.19,5/7/2024
SALE004377,CUST4377,P005,Blender,Home Appliance,1,411.41,0.03,4/13/2024
SALE004378,CUST4378,P003,Notebook,Stationery,2,242,0.13,4/22/2024
SALE004379,CUST4379,P004,T-shirt,Apparel,2,335.71,0.07,8/15/2023
SALE004380,CUST4380,P004,T-shirt,Apparel,4,435.33,0.08,2/22/2024
SALE004381,CUST4381,P001,Smartphone,Electronics,3,270.77,0.15,6/14/2023
SALE004382,CUST4382,P004,T-shirt,Apparel,3,147.51,0.24,7/17/2024
SALE004383,CUST4383,P005,Blender,Home Appliance,1,126.38,0.22,12/13/2024
SALE004384,CUST4384,P002,Shoes,Footwear,2,50.07,0.18,6/5/2024
SALE004385,CUST4385,P005,Blender,Home Appliance,2,373.21,0.16,6/6/2023
SALE004386,CUST4386,P002,Shoes,Footwear,1,99.99,0.13,5/26/2023
SALE004387,CUST4387,P005,Blender,Home Appliance,1,159.73,0.29,5/5/2023
SALE004388,CUST4388,P003,Notebook,Stationery,4,184.04,0.17,11/3/2024
SALE004389,CUST4389,P002,Shoes,Footwear,3,302.17,0.08,11/20/2024
SALE004390,CUST4390,P002,Shoes,Footwear,3,229.08,0.07,8/10/2023
SALE004391,CUST4391,P001,Smartphone,Electronics,3,353.6,0.18,1/27/2025
SALE004392,CUST4392,P002,Shoes,Footwear,4,75.04,0.16,1/26/2024
SALE004393,CUST4393,P003,Notebook,Stationery,1,105.77,0,3/12/2025
SALE004394,CUST4394,P003,Notebook,Stationery,1,274.65,0.25,2/21/2025
SALE004395,CUST4395,P004,T-shirt,Apparel,3,201.63,0.21,10/9/2024
SALE004396,CUST4396,P001,Smartphone,Electronics,3,183.12,0.2,6/5/2024
SALE004397,CUST4397,P004,T-shirt,Apparel,4,80.16,0.02,1/14/2025
SALE004398,CUST4398,P004,T-shirt,Apparel,2,453.07,0.11,2/2/2025
SALE004399,CUST4399,P005,Blender,Home Appliance,2,361.32,0.28,11/16/2023
SALE004400,CUST4400,P003,Notebook,Stationery,3,104.73,0.26,5/29/2023
SALE004401,CUST4401,P004,T-shirt,Apparel,4,79.27,0.09,2/27/2025
SALE004402,CUST4402,P004,T-shirt,Apparel,3,488.69,0.05,2/3/2025
SALE004403,CUST4403,P004,T-shirt,Apparel,2,356.53,0.13,12/4/2024
SALE004404,CUST4404,P005,Blender,Home Appliance,3,237.86,0.11,8/27/2023
SALE004405,CUST4405,P001,Smartphone,Electronics,2,365.78,0.2,10/22/2023
SALE004406,CUST4406,P005,Blender,Home Appliance,2,390.35,0.29,4/13/2025
SALE004407,CUST4407,P005,Blender,Home Appliance,2,400.98,0.11,3/9/2025
SALE004408,CUST4408,P005,Blender,Home Appliance,1,265.04,0.02,8/23/2024
SALE004409,CUST4409,P004,T-shirt,Apparel,1,243.45,0.27,7/8/2023
SALE004410,CUST4410,P002,Shoes,Footwear,3,54.96,0.01,11/5/2023
SALE004411,CUST4411,P004,T-shirt,Apparel,2,466.95,0.29,11/27/2024
SALE004412,CUST4412,P001,Smartphone,Electronics,1,321.49,0.2,5/3/2023
SALE004413,CUST4413,P002,Shoes,Footwear,3,141.42,0.28,4/28/2023
SALE004414,CUST4414,P005,Blender,Home Appliance,3,463.82,0.06,12/4/2024
SALE004415,CUST4415,P003,Notebook,Stationery,3,461.72,0.01,1/10/2025
SALE004416,CUST4416,P005,Blender,Home Appliance,3,495.13,0.15,2/2/2025
SALE004417,CUST4417,P003,Notebook,Stationery,3,443.33,0.14,10/3/2023
SALE004418,CUST4418,P003,Notebook,Stationery,4,499,0.1,11/29/2024
SALE004419,CUST4419,P005,Blender,Home Appliance,2,160.11,0.29,4/24/2023
SALE004420,CUST4420,P002,Shoes,Footwear,3,429.01,0.25,7/7/2024
SALE004421,CUST4421,P001,Smartphone,Electronics,4,420.36,0.2,6/16/2023
SALE004422,CUST4422,P001,Smartphone,Electronics,2,153.92,0.05,6/27/2023
SALE004423,CUST4423,P005,Blender,Home Appliance,1,94.3,0.22,7/20/2024
SALE004424,CUST4424,P003,Notebook,Stationery,3,490.74,0.22,5/17/2024
SALE004425,CUST4425,P004,T-shirt,Apparel,4,183.21,0.13,10/4/2023
SALE004426,CUST4426,P002,Shoes,Footwear,1,441.9,0.28,8/11/2023
SALE004427,CUST4427,P002,Shoes,Footwear,4,51.86,0.05,6/27/2024
SALE004428,CUST4428,P003,Notebook,Stationery,2,59.46,0.08,9/29/2023
SALE004429,CUST4429,P001,Smartphone,Electronics,2,259.64,0.02,10/16/2023
SALE004430,CUST4430,P001,Smartphone,Electronics,1,157.42,0.24,12/19/2023
SALE004431,CUST4431,P005,Blender,Home Appliance,4,360.43,0.19,11/18/2023
SALE004432,CUST4432,P003,Notebook,Stationery,3,304.5,0.09,7/9/2024
SALE004433,CUST4433,P004,T-shirt,Apparel,3,84.87,0.05,11/11/2024
SALE004434,CUST4434,P002,Shoes,Footwear,1,123.18,0.01,6/26/2024
SALE004435,CUST4435,P004,T-shirt,Apparel,1,224.62,0.05,1/10/2025
SALE004436,CUST4436,P004,T-shirt,Apparel,1,133.52,0.14,1/6/2024
SALE004437,CUST4437,P005,Blender,Home Appliance,4,406.5,0.07,11/27/2024
SALE004438,CUST4438,P004,T-shirt,Apparel,3,237.23,0.08,8/11/2023
SALE004439,CUST4439,P002,Shoes,Footwear,3,92.04,0.26,5/24/2023
SALE004440,CUST4440,P004,T-shirt,Apparel,3,267.95,0.15,3/7/2024
SALE004441,CUST4441,P002,Shoes,Footwear,1,90.88,0.22,3/13/2024
SALE004442,CUST4442,P005,Blender,Home Appliance,3,108.02,0.01,12/14/2024
SALE004443,CUST4443,P005,Blender,Home Appliance,2,157.82,0.11,3/11/2024
SALE004444,CUST4444,P004,T-shirt,Apparel,1,436.79,0.14,12/6/2023
SALE004445,CUST4445,P003,Notebook,Stationery,3,466.08,0.06,10/2/2023
SALE004446,CUST4446,P003,Notebook,Stationery,4,421.82,0.04,11/6/2023
SALE004447,CUST4447,P005,Blender,Home Appliance,1,200.33,0.26,8/1/2024
SALE004448,CUST4448,P005,Blender,Home Appliance,2,172.6,0.28,7/22/2024
SALE004449,CUST4449,P004,T-shirt,Apparel,2,297.12,0.02,10/5/2023
SALE004450,CUST4450,P004,T-shirt,Apparel,4,374.83,0.1,8/28/2023
SALE004451,CUST4451,P005,Blender,Home Appliance,4,497.02,0.29,1/3/2025
SALE004452,CUST4452,P001,Smartphone,Electronics,1,109.21,0.02,5/9/2024
SALE004453,CUST4453,P004,T-shirt,Apparel,1,72.18,0.19,3/26/2025
SALE004454,CUST4454,P005,Blender,Home Appliance,2,362.46,0.29,11/1/2024
SALE004455,CUST4455,P002,Shoes,Footwear,4,424.5,0.29,1/18/2025
SALE004456,CUST4456,P002,Shoes,Footwear,1,430.86,0.14,2/22/2024
SALE004457,CUST4457,P001,Smartphone,Electronics,2,355.31,0.05,7/21/2023
SALE004458,CUST4458,P001,Smartphone,Electronics,4,479.31,0.06,1/18/2024
SALE004459,CUST4459,P005,Blender,Home Appliance,2,279.95,0.27,11/11/2024
SALE004460,CUST4460,P001,Smartphone,Electronics,3,461.22,0.27,1/12/2025
SALE004461,CUST4461,P001,Smartphone,Electronics,4,485.52,0.18,9/22/2023
SALE004462,CUST4462,P001,Smartphone,Electronics,1,431.22,0.23,10/30/2024
SALE004463,CUST4463,P001,Smartphone,Electronics,1,189.39,0.22,9/17/2023
SALE004464,CUST4464,P003,Notebook,Stationery,3,138.3,0.2,11/16/2024
SALE004465,CUST4465,P002,Shoes,Footwear,4,296.65,0.25,3/8/2025
SALE004466,CUST4466,P005,Blender,Home Appliance,2,253.86,0.21,7/2/2023
SALE004467,CUST4467,P004,T-shirt,Apparel,1,444.99,0.16,6/8/2023
SALE004468,CUST4468,P004,T-shirt,Apparel,3,95.01,0.07,1/27/2025
SALE004469,CUST4469,P005,Blender,Home Appliance,3,165.98,0.22,11/5/2024
SALE004470,CUST4470,P001,Smartphone,Electronics,4,388.31,0.14,1/13/2025
SALE004471,CUST4471,P004,T-shirt,Apparel,4,92.74,0.09,6/6/2024
SALE004472,CUST4472,P002,Shoes,Footwear,1,194.34,0.24,5/31/2024
SALE004473,CUST4473,P003,Notebook,Stationery,3,224.22,0.21,8/25/2023
SALE004474,CUST4474,P001,Smartphone,Electronics,2,330.17,0.28,12/26/2024
SALE004475,CUST4475,P003,Notebook,Stationery,3,121.16,0.05,12/22/2024
SALE004476,CUST4476,P004,T-shirt,Apparel,2,437.27,0.19,3/19/2025
SALE004477,CUST4477,P003,Notebook,Stationery,2,251.39,0.07,9/24/2024
SALE004478,CUST4478,P005,Blender,Home Appliance,1,462.66,0.27,11/2/2023
SALE004479,CUST4479,P003,Notebook,Stationery,3,260.54,0.03,12/20/2023
SALE004480,CUST4480,P001,Smartphone,Electronics,2,173.77,0.2,5/4/2024
SALE004481,CUST4481,P003,Notebook,Stationery,4,113.82,0.24,12/17/2024
SALE004482,CUST4482,P005,Blender,Home Appliance,2,51.69,0.11,2/19/2025
SALE004483,CUST4483,P001,Smartphone,Electronics,4,289.47,0.29,7/3/2024
SALE004484,CUST4484,P005,Blender,Home Appliance,4,98.22,0.26,1/6/2024
SALE004485,CUST4485,P004,T-shirt,Apparel,3,226.28,0.09,3/1/2024
SALE004486,CUST4486,P004,T-shirt,Apparel,4,315.17,0,3/8/2025
SALE004487,CUST4487,P001,Smartphone,Electronics,2,174.06,0.09,2/23/2024
SALE004488,CUST4488,P001,Smartphone,Electronics,4,128.85,0.08,12/1/2024
SALE004489,CUST4489,P005,Blender,Home Appliance,3,398.62,0.27,3/1/2025
SALE004490,CUST4490,P001,Smartphone,Electronics,1,476.06,0.29,1/2/2025
SALE004491,CUST4491,P001,Smartphone,Electronics,2,95.2,0.02,5/21/2023
SALE004492,CUST4492,P003,Notebook,Stationery,2,120.02,0.14,2/13/2024
SALE004493,CUST4493,P003,Notebook,Stationery,3,482.01,0.16,4/27/2023
SALE004494,CUST4494,P005,Blender,Home Appliance,3,67,0.03,2/14/2024
SALE004495,CUST4495,P004,T-shirt,Apparel,3,489.93,0.11,10/5/2024
SALE004496,CUST4496,P002,Shoes,Footwear,3,52.09,0.1,6/5/2024
SALE004497,CUST4497,P003,Notebook,Stationery,2,443.15,0.16,3/27/2025
SALE004498,CUST4498,P002,Shoes,Footwear,1,188.3,0.2,1/11/2025
SALE004499,CUST4499,P002,Shoes,Footwear,4,472.36,0.21,3/19/2024
SALE004500,CUST4500,P004,T-shirt,Apparel,4,192.63,0.04,11/30/2024
