Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Payment_Mode,Status,Channel
9660e8f8-b754-4e8b-88d4-8a8805da7469,1c6b9499-a404-49e8-967c-fece98325869,1/23/2021,Purchase,UPI,Pending,In-Store
97e41888-c5fd-4dcb-a07b-318f2f493c26,5a1b63bc-327c-4c4e-981e-d85c7b5d1778,10/24/2022,Purchase,Credit Card,Pending,Online
1e276be0-a5d3-40bc-9ed4-cc59cc694342,48c5aaf6-18ce-495f-b8fd-7ecbee07d960,3/30/2024,Refund,Debit Card,Failed,Online
377e233a-ac9b-4e07-9e37-b256213a77cd,4e86b20f-0ace-49e5-b64c-5bb1bd663162,10/5/2020,Refund,Debit Card,Success,Online
a3c02c94-09d2-4127-bb94-38eea114cb96,c4e4a544-eae2-4e64-a20f-9532c23b999d,1/6/2023,Refund,Wallet,Pending,In-Store
bbf4a069-e001-42ed-ba6c-359afcd2579a,ad085a21-5ed1-434b-9d4a-651c5c55ec37,3/25/2024,Purchase,Credit Card,Success,In-Store
50585da5-462f-4e8c-8196-d2e976532755,87b72e67-ff80-465d-9483-cc857a5f4d5e,10/19/2022,Purchase,Net Banking,Pending,Online
d7bafc15-51f8-4b22-9bca-ae14ef3f80a1,a2e70c95-4311-4c6d-abab-57fbe7610e2c,12/13/2021,Purchase,Net Banking,Pending,In-Store
3f89cb6e-9a75-4b49-8221-e7407a4f0078,dda03498-6554-4387-b092-651547c96690,9/27/2020,Purchase,UPI,Success,Online
8b3aedfe-9ec4-4298-a921-0f36d300f8ee,f86422a4-749c-4361-af47-79cfa96d916d,3/28/2020,Refund,Debit Card,Failed,Online
a9096975-a059-42f7-bcc7-df91ee4e9f4d,20aefc23-281e-445a-bcbf-d8b0a24bb74c,3/22/2021,Refund,Credit Card,Success,In-Store
ba695021-313e-4cba-8b88-de85860a5eb2,f125b7ec-9def-4e73-873e-aadc220acafc,5/26/2024,Purchase,Net Banking,Failed,In-Store
a4a650a9-1272-4b46-b7f9-6677c6236df4,c1d14e39-39b6-4c95-8d7d-a87e35d4fe0c,3/10/2022,Purchase,Wallet,Failed,Online
4a3a3e9c-8bf9-4d20-b8ea-93bcc73f85c9,cdbba91a-b8d0-47d5-96c3-97aca44e2099,5/21/2022,Refund,UPI,Success,In-Store
e2edd818-7c2b-40f6-bfb1-2c400f69db51,0cdd301e-9d19-4be7-af51-0579bee4684f,1/10/2020,Purchase,Credit Card,Failed,Online
b8933c64-6661-41a3-aebc-360f4c923a27,0bb4e9a9-637d-4435-8ee1-25e8653fc3c2,11/17/2021,Purchase,Net Banking,Failed,Online
e37a8671-4cbd-4226-b7b2-eef34573a7d6,e6a00f26-27f4-4249-ae0a-d2535c7a2760,9/1/2022,Refund,Debit Card,Success,Online
74b25a81-5dd1-4fa9-acd7-330e63975837,4044d74f-c111-479a-abe3-370a14d6a0c0,8/30/2024,Purchase,Wallet,Success,In-Store
bad60c5d-6e85-4924-b278-c767b6516a44,6327bf01-3202-4588-9c9a-80f68388d9d5,12/31/2021,Refund,Net Banking,Failed,Online
bf93900a-f32d-4d3e-862b-4f8ce5d0ffb7,39516d28-60d3-4a9f-aacf-f6260186c308,3/30/2024,Refund,Wallet,Failed,Online
067483c5-6d4b-44b5-859e-b2a313641a2c,3857eadd-136b-4351-be65-676de4a6fedb,1/15/2025,Refund,Credit Card,Pending,In-Store
0d710492-2edb-46e8-8520-50dd3921e286,5459db46-f121-4356-bd86-8f59314fe914,4/27/2023,Purchase,Debit Card,Failed,In-Store
1fa1a992-edba-4444-b04e-a786539574af,1de936df-dd87-44db-a05b-ef26e60bb906,6/2/2020,Purchase,Debit Card,Pending,In-Store
8309030e-bbac-4823-b4a5-3e9ff225bb7a,56828d1b-85d8-4e66-97a5-959a1edb45e7,1/28/2022,Purchase,UPI,Success,Online
95dd0967-20d7-4231-9ac2-cc2a55967cc6,e6b50092-5c7a-41fe-9daf-623bf8e5dbf9,1/14/2020,Purchase,Debit Card,Pending,In-Store
6af8a612-ac07-4250-a7de-64c3f017679a,51fa6586-d798-4cfd-80d8-360fa7c6227c,6/18/2020,Purchase,Wallet,Failed,In-Store
f1dd7d40-40f9-4aa7-b6e0-8ee2b05b34b1,2b4a1112-aab9-4965-9af9-a4b9942f0947,6/12/2020,Purchase,Debit Card,Failed,In-Store
fa85bbff-0b99-45e8-ba1c-c7d3e06feb7e,7dfe5705-1597-4988-a403-866bdb842773,9/27/2020,Purchase,Debit Card,Success,Online
365181e1-0739-44da-9b9e-5277ec75e92d,b23aa3d4-1888-44c8-a34b-0cacd26a9671,11/17/2021,Purchase,UPI,Success,In-Store
0d53c7d4-2778-4e2b-b865-60020809af58,141840a4-3a61-4ab4-b21a-8c67ca0524a2,9/17/2023,Purchase,UPI,Pending,In-Store
719cf4ea-381d-4dfd-b380-fcc93338bfcc,ad2aa8d1-5f05-4b29-8bd7-26605175d400,4/23/2023,Purchase,Credit Card,Success,Online
86a7feaa-de8a-47e6-81e7-8f8d98277aca,99b917f8-81c3-44db-a896-0eef6cb488fe,11/28/2021,Purchase,Wallet,Failed,Online
9dfd4e0f-7eb6-4089-9f48-6a23a99e69a8,00e94ec6-6cd2-4b3f-b4c7-e6ade78b6218,6/19/2023,Purchase,Debit Card,Pending,Online
a5ac6b66-95ff-4952-a35f-0b15dc88cb36,01b6bb5a-1c7f-4506-bd6b-01a26639fe72,2/27/2024,Purchase,Credit Card,Success,Online
f91d1b5d-8deb-4409-9706-5b05e12d1c59,7a9202b3-ff98-4797-95c4-1d49c63f367a,2/18/2020,Refund,Credit Card,Success,In-Store
6a0827f8-1923-4aa2-930a-243bf940643f,b35e879c-ac8c-4b65-b6e9-f75a11782c27,2/19/2021,Refund,UPI,Pending,In-Store
55e671ff-4f4b-451a-b702-3335a3d7f679,41bd3fa1-b622-4990-8e3e-098e6d5a7bf4,9/13/2021,Refund,UPI,Success,In-Store
a7a641f5-263d-4218-b297-00be85a72cc1,0174d6ac-c5b8-475f-9720-e6d6afc2cdfd,12/17/2020,Purchase,Debit Card,Pending,In-Store
2dfed031-dafa-4c08-ada3-af9f86dc072e,5038ad19-a131-404b-84c3-dab4493256a6,6/30/2024,Purchase,UPI,Success,In-Store
a324a363-dfb9-4b09-bb0c-85040cefeb54,5314ea0b-717e-47a0-9240-a29dc319bad6,5/5/2020,Refund,Net Banking,Failed,Online
8a3b4f7a-6367-48fa-89b3-da549f0606ff,6fc0146d-a88e-42f5-8e65-4fb66ecb9eb4,2/20/2020,Refund,Net Banking,Success,In-Store
2f3e9563-7f4c-4d82-a4b3-2b77f31a8d9d,3e608b91-fc2b-4958-bd85-d0fa08477aa7,7/21/2020,Refund,Debit Card,Pending,In-Store
0550b318-da75-4acd-8224-76a38c329e7f,12f67c22-9a42-48e1-a73e-bc9a8612177f,11/23/2024,Purchase,Debit Card,Failed,In-Store
681770a2-9634-49bd-bab8-934917b21dea,4bc704fe-c94b-46ba-8ed7-8b6f2507a452,8/22/2022,Purchase,Wallet,Pending,Online
d5eae3c6-059d-48a3-9ff9-382dc8c6d6d7,7344f3b1-410e-4aa6-9679-76ebfe77107a,1/22/2021,Purchase,Credit Card,Success,In-Store
299c702b-4c83-434c-be33-74fc4265988f,1fef6cc4-aec5-4ef9-9aa7-59b18d9856cf,1/21/2023,Purchase,UPI,Success,In-Store
73b5913a-d351-404e-abda-66568f2d2e22,8c403322-b607-42ac-b700-d5ad6e7f402f,2/5/2023,Purchase,Debit Card,Failed,In-Store
b7cd6fce-d865-4b8e-b623-93156cf3f420,bf2f5b75-557c-4091-b367-42131160054a,3/12/2020,Purchase,Debit Card,Pending,In-Store
bfef6fb3-e6d4-4163-b018-b553df445a0c,455a229c-d167-4c0f-8855-72a5570f8442,12/31/2020,Purchase,Net Banking,Failed,In-Store
beeba358-e87a-421d-9df8-b42cc9b3e54e,16f91b7a-75cb-4365-a643-ab295b7ea1f9,4/7/2023,Purchase,Credit Card,Pending,In-Store
52f8f25d-6d50-4491-af12-d96cd0763a3a,50b14242-0f10-4186-bc85-c0b58ccfdb7b,4/2/2020,Purchase,Credit Card,Success,Online
5214b6d5-f968-4ee9-8d07-2d5f47c1c117,fb826291-fb0e-4dd1-8b19-9949e3e28e49,10/1/2024,Purchase,Credit Card,Success,Online
6f709549-08a2-4ee1-9000-33dfc095c1a0,4ce12398-8db4-4257-b42e-edb0ffefa487,4/21/2021,Refund,Debit Card,Failed,In-Store
302edb69-16c9-4fb2-b4a6-18f78a968d7b,053bb5ee-8efd-4ee8-9fa6-641af44a2712,1/16/2024,Purchase,Credit Card,Success,Online
77918796-2a66-4da7-b07e-7b8214417803,1a077c69-e7a9-47c2-8004-e59f7308c3e8,6/23/2020,Refund,Wallet,Pending,In-Store
0c81aa01-64b9-4f39-99ad-8e7dc9ebbd69,d2e1bfd5-484e-4463-9811-09fc9e03d4ae,8/8/2021,Purchase,Credit Card,Success,In-Store
fd379252-85ef-473b-b813-2dea84d89551,8a723604-a718-4c56-b402-90ccd7fc0381,4/15/2023,Refund,Credit Card,Failed,In-Store
70720b5f-49f0-4cf7-895c-2fc07cc5f495,493ebb5f-9197-43fe-a49a-dd70da7dc0bd,2/13/2024,Purchase,Credit Card,Success,In-Store
165cb3d3-344a-4e67-9ab5-f0912a15f7da,77cf5c87-ceeb-4fb8-b666-528d326594ae,2/23/2023,Purchase,Net Banking,Failed,Online
80137cdb-a07b-41e1-8b13-26d2bc208324,dc68ebf7-e3e0-4b0d-92bc-638f069bacb9,11/8/2023,Refund,UPI,Success,In-Store
84b01e30-9d27-405d-a77d-f027a636be4a,57699bdb-f6eb-42aa-8e95-8fc7dbb151f9,11/5/2021,Refund,Debit Card,Pending,In-Store
5935c6c8-af87-46fb-a315-a85565dc1563,023547d5-ebab-4dad-9599-2f5cd130addf,5/10/2023,Purchase,Wallet,Success,Online
e3420914-72c7-43c8-a467-83905f46de54,03e4a96e-d7a8-4cf1-89c2-83fa98800123,7/10/2022,Purchase,Debit Card,Failed,In-Store
8411a9d1-8f70-4086-b7f9-67508032cfe7,e5ce1775-9d10-4628-8cc0-f8a60f1d5b5d,10/4/2024,Refund,Wallet,Failed,Online
465beaed-2d86-4689-937a-ecd1bbb0ba20,3e61fea6-6fac-4be7-a191-0f79f600638b,12/24/2021,Purchase,UPI,Failed,Online
b8fc9e4b-a59f-46a3-a5d5-dbe6e92e095a,dd55db80-96e4-4c83-9939-7d1f508e9ab8,11/8/2020,Purchase,Wallet,Failed,In-Store
94647b4a-017a-4ef4-b1c5-fbea693d890e,1ed6f379-e59c-4c47-9680-428682c44742,8/14/2020,Purchase,UPI,Pending,In-Store
8e4b8d95-c482-422a-81e3-33dc428455de,2cc7d35b-b261-4aee-b821-050c9da8d974,2/2/2021,Refund,UPI,Pending,In-Store
fc294cc8-aa61-4a74-b6cb-0a573ef766ea,ec39047c-bd20-4c09-b971-7d207e85fce1,5/9/2021,Purchase,Debit Card,Success,Online
72dc8178-3ba0-45ba-b997-3af4c12f18f4,5297b26c-a496-475f-8e96-9b8ea5e60177,6/9/2024,Refund,Wallet,Pending,Online
e520ae37-b343-4e63-966d-592fac1d1f08,2a0696c5-96b6-4aff-83e3-b7a539105321,2/6/2023,Refund,UPI,Failed,Online
d0fa1879-4f6e-497b-81ca-5e795694a15c,31675753-e1cd-4fc6-bf27-d0bd492bb3e7,12/20/2024,Refund,Net Banking,Failed,Online
79737cf3-a4fc-4100-9358-598134fc48df,a811666e-1d21-4660-86eb-eda72254f8fa,3/4/2021,Refund,Net Banking,Success,In-Store
d625a8b1-7002-466f-92a5-5f8f534f3837,a218ba7a-b704-4abc-8a3c-36ac76c5accd,4/7/2020,Refund,Debit Card,Success,Online
fdd63ab7-d5c6-4169-a051-9052b34f6771,fc9c3c64-283e-4a5d-86f1-1fe9fbc8555b,12/17/2024,Purchase,Wallet,Pending,In-Store
447ac71b-5646-4242-bb55-bc78d6207762,c99b371a-8283-4a16-9d7f-8dd178d18834,3/2/2021,Refund,Net Banking,Success,In-Store
1707be12-287a-49b6-a464-94ddcb73ed33,11253e78-5cc9-4242-b2e4-5a2981fb24fa,6/26/2020,Refund,Credit Card,Success,In-Store
2c504778-905a-4c19-b5cc-2a5397c7cd6d,ae8bb46d-eec0-4964-ac47-c50ea7bb9026,7/29/2022,Purchase,UPI,Failed,In-Store
0abee472-a85f-4afb-b9a3-122f0ce85f75,395b7fa1-3787-4c6b-aaa4-444723e0aa55,1/7/2023,Refund,Net Banking,Failed,In-Store
01626f87-82d9-4c4a-bb96-6ce2d9e1b7c8,8497afc7-9baa-42ef-8b82-35bb644b90d9,2/13/2020,Purchase,Net Banking,Failed,Online
9a239da3-ca91-469d-81e5-09af83af7b68,526df6fa-02d8-4de2-b368-447a56ea5076,7/29/2021,Refund,Credit Card,Pending,Online
c871c365-ffae-49fc-a499-8b42f0735e67,bbc11daa-8dd6-403a-b955-7dd070bdb97d,4/24/2024,Purchase,Debit Card,Success,In-Store
ffda873e-28a3-4e87-91bf-1a31bf1ceda9,7bd1ec70-f33d-4fde-ab81-1eff7d6246a3,12/20/2021,Refund,Credit Card,Success,In-Store
13584411-20cd-46e8-a0ba-53df115b9f5b,cbaed33e-4c4e-4e4c-b8fa-480a0dce0b25,1/25/2025,Refund,UPI,Pending,Online
b4a0cf70-5796-44b9-8070-4569cf6a8d8a,48b44f47-5978-4acb-83ac-be6694320280,3/18/2022,Refund,Debit Card,Pending,In-Store
da0f0818-8e34-4973-a5d2-790fa8b31418,da82df9b-6dff-4630-8445-dd20ec44ce30,7/11/2020,Purchase,UPI,Success,Online
713f7a5d-1a3f-446d-b8ca-8d37cfc3f6ec,46928626-a470-4ea5-93da-a93ea8fbe6bc,4/7/2020,Refund,Wallet,Success,In-Store
f77f2347-eb9f-438f-a249-e6f6f047c66b,742f1d2f-cf98-4abc-a4d8-1e32f52799a0,8/22/2024,Purchase,UPI,Pending,Online
339d22e0-c9cf-4f34-b573-9d9068ecd84a,f68fe1bc-6a28-4ad2-9675-5d7494af45b3,3/28/2023,Purchase,Debit Card,Pending,In-Store
a66eb5e9-ef44-4aac-86c0-49d4a3b563e6,43dc13b5-8c5c-4eab-ba4e-2c562c7a4678,4/11/2025,Refund,UPI,Failed,In-Store
3a9dd9b3-cef7-4834-b411-1735f4878fd9,5e33fcf3-4c03-4a5a-9ce3-5c0c7a6705c8,3/20/2022,Refund,Net Banking,Success,In-Store
165a70b5-92b1-4ff7-8767-eb9b323ae08c,2a3a7e6a-c5eb-4332-92b0-21bc2ffe9410,11/28/2024,Purchase,Wallet,Success,Online
fa7c3005-60a0-4f7d-b9d8-8614d6fe12ad,f4288b3e-407f-4876-b762-d7f6c473da37,7/19/2022,Refund,UPI,Success,Online
7edca1ac-1176-496b-911b-5630a5d12620,fced8199-1403-422b-85cd-195e6d3de681,2/5/2022,Purchase,Debit Card,Success,Online
f6c89d34-fcf5-4a67-9455-cda29ad1918f,b1997e2c-cbbf-4685-954b-552e1364b29e,7/27/2023,Refund,Debit Card,Failed,In-Store
3ec13929-d1a5-4271-93ea-8d6002f0b859,c8fa3184-88e0-4b29-9d55-b7c2bd8b4954,9/29/2021,Purchase,Credit Card,Pending,Online
31b4b84e-e71a-474e-bd1c-1a4cc1a1b48e,fef37a60-8375-45b0-8594-5f21f93799e9,6/26/2021,Refund,Debit Card,Success,In-Store
fe4e13b9-9742-4b1d-b3c1-94fe34125da3,dc4e6daa-8b68-4247-8887-2987cb6c64d3,5/5/2020,Purchase,Net Banking,Pending,In-Store
4d12aa03-0be7-40e9-a5c3-61f4e65281ae,9d7c414b-aeee-49ae-b2f5-1fd6dacb4bff,6/9/2023,Purchase,UPI,Failed,Online
d25a5bf6-73de-406b-986f-79901d893f8f,12cafeb1-1bdb-4753-a88c-9cef692f8a81,12/13/2020,Refund,Debit Card,Failed,In-Store
a0944737-6149-44f3-b387-cf6197f3ee29,70a3ba16-fc25-41df-b66a-39d0dbc9c654,7/10/2022,Purchase,Credit Card,Failed,Online
60acc6ab-2df0-4b8d-9338-5fcdeb4e2acc,a81669cf-7ad7-47be-93eb-970ed9a5de7c,11/6/2021,Purchase,Net Banking,Success,In-Store
d3a2f89c-6232-4322-8473-7d0d419a1ed1,8497dbac-ae81-4920-b7ea-82834418a380,12/23/2021,Purchase,UPI,Success,In-Store
7eb6530f-72e9-4844-b8b0-209a8977b85e,e4547dbe-9455-490c-a0a9-9540d4eaacee,1/22/2021,Purchase,Net Banking,Success,In-Store
b33f4b00-95bd-44a7-aa1d-37d547d5b029,7b514d19-3e47-41c0-bc9a-47280a3d5022,3/23/2023,Refund,Debit Card,Failed,In-Store
f912c9e0-d543-43ab-a482-cbd044e32b77,ee06221a-56ae-4ccc-8c50-5822eb22da52,2/12/2022,Purchase,Debit Card,Pending,In-Store
4a7dd145-3360-4089-a365-08b617548321,3ac54d76-f229-4546-b3ea-9de802edb167,10/5/2021,Refund,Wallet,Pending,Online
04f0d69b-3ea8-4ffd-bbd0-bf501b65d68c,fc9ea0c7-8887-4391-a773-cb0df299479c,12/23/2022,Refund,Wallet,Pending,In-Store
ddcc81e3-2c43-4dd7-a77f-b5f75c976e26,acec143c-5605-472f-83f5-7c6f2e33433a,2/26/2020,Refund,Wallet,Failed,Online
ef52abd2-ec83-4946-976b-9d9d17756562,91534983-798a-404b-8083-92d90e686a97,7/1/2021,Purchase,Credit Card,Success,Online
391e22da-7968-4b45-bc25-1d31093cc97d,f4014dce-c880-4477-a91a-aa73e5975c6b,6/6/2020,Refund,Credit Card,Pending,In-Store
0e8476a8-a67c-411e-b4d5-94ed9e844a5f,92f9bd13-9e4e-4675-9770-78bf13bf0bf2,12/19/2024,Refund,UPI,Failed,In-Store
d4400029-2b67-486f-90fb-01ff1fd8a289,bbdfc368-a360-4b56-8c90-e53ddcf47c0f,4/23/2021,Purchase,Wallet,Pending,In-Store
6d8caf63-04c9-473e-af80-c86beb0add50,04465b0f-4d10-4766-a65e-79d9c0b876a8,3/19/2020,Purchase,Debit Card,Pending,Online
f63258d1-6001-49e2-8c18-47d43660d6c4,0d97701c-8590-4ffc-9538-b044f5192906,7/23/2020,Purchase,Credit Card,Pending,In-Store
89022b1f-dfda-4d88-8d9d-207c4daf6a81,33fc037d-2590-4a79-b69e-631ab6f08d3f,11/2/2023,Purchase,Debit Card,Failed,In-Store
9cbcf509-2ba9-4e0f-b98f-5bdbb39c7469,39cb2b21-82fb-48bb-b5a3-f37049ecdd26,8/24/2022,Purchase,Debit Card,Pending,Online
908d85da-3bb0-42f3-8a9d-3b225d9b48e3,7e1151db-3073-4f21-b211-737d4cff7bd7,3/21/2025,Purchase,Wallet,Pending,In-Store
f97f96d8-a238-447a-8e9e-59b1dbd969ae,fe17c72a-17f7-4ef3-8461-7d37c4e28d16,12/11/2021,Purchase,Credit Card,Success,Online
de0cdfcc-48ee-4e85-84f0-97d3ff23aa13,f77bf5ef-8281-42c7-ad11-a4225f025a68,10/3/2023,Purchase,Wallet,Success,In-Store
d51214bb-2c2d-4fac-bc2b-734ed509b296,634e8022-f5f9-4fcf-92d0-912ca7f90973,11/9/2024,Purchase,Wallet,Failed,Online
59e5fc19-4332-4620-9ecb-dc1ac36f3db8,dd929545-3a79-4e9c-adff-6dc72f1f4de6,9/14/2021,Refund,Wallet,Success,Online
bccd022b-7588-4f0c-963f-02ac56c1166e,939e8e31-fa5c-496f-96e1-7a217f6efbbd,5/28/2022,Purchase,Wallet,Pending,In-Store
429691a5-d680-40ba-aa3d-a0b34935393a,67df8689-0d02-4b14-b5d3-2d8e66029ee6,11/21/2022,Refund,Wallet,Pending,Online
4b811f92-20c9-4018-bd94-1305b1f22725,21736d72-ebfe-4a78-b64a-da092feb3a3f,6/12/2022,Refund,Net Banking,Pending,In-Store
f3a0e7c0-304b-45d4-b5c2-9621e437d061,55903204-dc50-4b86-ba20-beaf2ae8a58b,10/9/2023,Purchase,UPI,Pending,In-Store
57f03134-248d-4352-8414-4b9399ddc086,aa942f21-df40-40c7-af2d-21e2c9e9ccc3,5/6/2023,Refund,Credit Card,Failed,Online
c81a0a0e-03fc-46ef-82ea-c4ef0de278a8,84f9dada-978d-4e01-81af-43e95afa7f24,1/12/2024,Purchase,Net Banking,Success,Online
4447caaa-245b-4b07-9388-9744cf3bf920,0778f8ae-d4d0-4d30-8a2f-a90a687690d7,2/24/2021,Refund,Credit Card,Success,In-Store
d513402b-4340-4c9b-abc0-28934d8f41cb,9ff08563-264c-42ca-935a-568d442970bc,3/25/2021,Refund,Net Banking,Failed,Online
53c7253c-9df2-4a42-ae17-b9bcc157d573,66d7fac6-c033-4719-9151-66db5b6311a2,5/30/2024,Purchase,Debit Card,Pending,In-Store
a0693c45-23dc-4afa-9fb6-50d11b4c473c,8a275c24-11f5-4fa0-bdfb-8301a04a03e6,10/8/2021,Refund,Credit Card,Success,In-Store
46856b11-f1bd-4802-a7c9-d85d6aa750d0,433a52fa-f518-4bf4-ba5e-c1c186ff9fc8,12/20/2021,Refund,Debit Card,Failed,Online
52bb4450-0215-4927-bb42-c525d1f8b273,99cb3d9c-bcbc-4d49-8b90-504060c21f23,9/10/2023,Purchase,Net Banking,Success,Online
1a837d56-3619-4fce-856d-403da613f85e,c855156b-b525-4939-9115-c9da3866bbf8,3/26/2025,Refund,Credit Card,Success,Online
c6036c33-3b24-42b6-a801-1c5e2526e895,41f3d099-aa1f-4fac-abdb-b50ea87e1231,2/20/2020,Refund,UPI,Pending,Online
1e3e5134-b852-44c1-a8d8-aa7ccb41dfae,ece05f0a-bb7f-4e42-a1a3-dcf8328fe59a,5/8/2023,Purchase,Wallet,Success,Online
55bf0678-f0d1-40a2-bc20-5c2e8a31df74,414a21e3-7597-4470-95d7-4a08102ac98f,9/5/2021,Purchase,Credit Card,Success,In-Store
70d0df06-7fae-4055-bf4c-5eba1a201fa2,ca4a19db-d5ba-496c-807a-7a3420cc2a29,2/13/2023,Refund,Credit Card,Failed,Online
64f6d8a6-cac7-4469-a13a-b1cc3da01492,35a6bdf1-f477-4aed-a2fb-f3efde1f8872,2/10/2021,Purchase,Wallet,Failed,In-Store
871f776c-849c-4df2-8fa0-8f6d2fedf90b,3684ef74-9a20-4249-8759-91c8c0534af2,5/13/2020,Refund,UPI,Pending,In-Store
dd8eaec4-224d-4b13-96b7-341ccec875a1,ef5e1b40-11d0-4c7d-827f-d047944694b9,12/24/2024,Refund,UPI,Failed,Online
67e39645-bc31-4371-8d4f-9ae670685479,90f5175b-66a5-40be-8710-cc4d0e199c7b,8/17/2022,Purchase,Debit Card,Failed,Online
e29014fc-f725-4a4f-8627-a11b7367fc34,2b491109-d73a-48fb-bfc7-feb17756e327,1/2/2024,Refund,Credit Card,Failed,Online
fc4fd403-d479-4ad7-bc53-5cfe87326e3e,1215de2f-bdda-40ff-b91b-88b91147ee41,2/25/2021,Purchase,Net Banking,Success,Online
916d13bb-a891-46fa-840c-e0eb666579e4,30853d9b-bd78-4993-aa21-f88842b9d629,12/15/2024,Purchase,UPI,Success,Online
19d261f8-9733-4b97-afee-ba47f253d594,5b11e16e-2668-42e7-98ad-34fcc419c368,4/27/2020,Purchase,Debit Card,Failed,Online
ca73e30b-c052-418f-b9a6-6adf2d57e178,44a78364-d34a-4097-9c5b-0debbda0ed47,10/15/2022,Purchase,Wallet,Failed,Online
b6eb37d9-2297-4b1c-8ca9-2d819288a0e2,96705f37-dd5a-4838-9c81-b865b454f283,2/27/2024,Refund,Net Banking,Success,Online
ef62d11c-baba-4c4c-b3bd-f453d2b5bcdd,df6475f2-eac6-411f-a4ec-07891656170a,2/13/2024,Refund,Debit Card,Failed,Online
678c5502-b919-4b2b-9556-8bd72a154c60,ba19640b-b61c-4bc8-a4c7-2bb826bac37c,10/22/2024,Refund,Debit Card,Pending,Online
3704e490-8586-4b39-8311-260c9308c642,1a2f03a0-5e36-4300-92ad-f29be79fcb17,11/23/2023,Purchase,Wallet,Success,In-Store
7cdfd2e6-f1fa-40f3-858b-278e21f35cbf,07c113d6-5fe1-4f2a-9dc3-a52bb35514c9,3/4/2020,Refund,Debit Card,Pending,Online
26671238-f2cb-44f6-927b-fe9ec4f63a34,88c746ff-0383-40d5-9e51-ffbc8a8a0522,6/10/2021,Refund,Wallet,Pending,In-Store
9f347b07-59ea-439e-80eb-2157d32dbe96,7ba14233-6727-4aae-abf2-735a562d9fe4,11/13/2023,Refund,Net Banking,Pending,In-Store
00946481-e5d2-4e57-86a5-fef4e8b7ae0f,3c0e496f-8dd4-42a1-ac83-967348e663f4,1/23/2020,Purchase,UPI,Success,In-Store
bb438950-cb3d-4f4f-b879-ae38a7fd0568,7e8e08c3-0db1-4b5f-9cff-68d1d2965707,2/12/2025,Purchase,Wallet,Success,In-Store
32b1f7f5-c06a-4d5b-b234-51118a00de41,dd23eed4-014d-46dd-995e-f6a8b0808ca1,9/25/2023,Purchase,Credit Card,Failed,Online
c2e4ee26-6144-42bd-900a-57cd7054e902,407fa781-2986-4d14-b57c-fe541bbde985,1/6/2025,Purchase,Credit Card,Failed,Online
9ab91e01-7159-4ede-929d-7db8a3d9dd21,d9d1da34-f69d-4193-bd56-8631cf82a3c2,8/17/2024,Refund,UPI,Pending,In-Store
844be9fb-9362-4544-8b08-666217afa34d,6b31333c-4a64-4113-ad35-01ac4c8e5263,11/30/2020,Refund,Wallet,Failed,In-Store
0a92d06c-0d1c-4b5e-bb8e-c10db4b4c527,2d629e67-7d18-4917-9954-08ec5c2804ed,4/13/2020,Refund,Net Banking,Success,In-Store
96bfa8eb-c3b2-42df-8649-0531e8ae0b88,e6f6e8c5-7570-463a-8db7-623c055d74b2,2/3/2025,Refund,Debit Card,Success,In-Store
a9d63e57-76ac-49c2-a1e1-5e11476d68ec,d101c32c-78df-4553-a26e-d3005b35bddd,8/10/2020,Purchase,Wallet,Success,In-Store
05aade26-af01-4382-8581-5c47afc35edc,2373d476-e224-4745-94e7-7d344cc5adc9,7/1/2021,Purchase,Credit Card,Success,Online
1eb27cb2-285f-4a88-8a8d-2246f4173a2e,a5c8f8ed-2425-4f47-88a0-b1f09f79f54d,2/6/2025,Purchase,UPI,Pending,Online
729f6137-b002-4152-b541-1efcd7c7c4a3,daceb3ee-6f73-4b6f-9d37-48dbb558c7e5,4/21/2022,Refund,Credit Card,Failed,Online
241e4b98-1efe-4a49-a25f-65a7369f8449,0847a6a6-2252-45fc-ac32-86ac71948d3b,2/16/2023,Purchase,Debit Card,Success,Online
4952ed4e-e1fd-4363-9679-8d2e0ba7d644,a2b3aa26-9ed8-465f-a455-eb70a1f7d0d6,1/19/2023,Purchase,UPI,Failed,Online
a4a64f4b-9edf-4f6f-bc28-ea9dca0a72ce,b211e8e8-20ca-47d7-9127-5ca940476a27,3/14/2024,Purchase,Credit Card,Failed,Online
83b1d9d8-4144-4683-9d94-debe85654214,8d2f2c23-b8b0-42fd-8f23-2b75fdc149ec,9/16/2023,Refund,UPI,Failed,Online
c31ea892-fe3f-4277-9bfc-3e40914f4316,796a685e-fdeb-47e5-addc-99667d6f4ed1,12/2/2022,Refund,Debit Card,Pending,In-Store
25a09a71-f5dc-49aa-afa2-ed11534d55df,ddbc19b9-e97a-41ac-be6e-4a931496e018,4/5/2024,Purchase,Debit Card,Failed,In-Store
ced8726e-ebbb-4c55-bb1a-740fca14fc0a,a68cc28d-000b-4454-9e44-344460b53bd7,4/1/2022,Refund,Credit Card,Pending,Online
87126d7c-7502-46b6-82d5-e7f876457c5a,54d03230-a41b-4cd3-964a-3481bf1d3bdb,1/18/2025,Refund,UPI,Failed,In-Store
484e3002-1f21-46b6-9e01-0e0fa96cb0f1,1ce6b661-2ff7-4d0a-9a33-1235a9ff13a7,1/8/2020,Refund,Wallet,Success,Online
